sample_id,stratum,tGJS,HK2,BCL2L1,TSPO,HK2_norm,BCL2L1_norm,TSPO_norm,CD8A,IFNG,CXCL10,GZMB,PRF1,HAVCR2,LAG3,PDCD1,TIGIT,CGAS,STING1,ENPP1,TREX1,CD274,immune_proxy,exhaustion_score,ee_ratio,acute_sting,chronic_sting,sting_ratio
TCGA-AG-A032-01,MSS_TP53mut,0.8015202702702702,4899.7061,4832.3646,5785.2708,0.8597972972972973,0.6773648648648649,0.847972972972973,29.4309,0.4938,80.5012,49.8204,63.3368,53.9983,37.9177,27.2063,13.6153,109.9817,937.9981,118.3388,369.6379,9.2967,-0.5030759816517356,-0.46559039775022204,-0.006542014804811869,-0.48137743396963534,-0.2689918942710601,-0.21238553969857527
TCGA-AH-6544-01,MSS_TP53mut,0.4099662162162162,3395.13,2614.91,3058.29,0.6537162162162162,0.17229729729729729,0.32263513513513514,10.989,0.0,13.3779,2.3889,8.6001,4.7778,5.2556,0.0,1.9111,8.1223,935.499,82.1787,285.901,5.7334,-0.6030193803106756,-0.786633702934321,0.20593534860600904,-0.5709809929035913,-0.47030576680443553,-0.10067522609915575
TCGA-AH-6547-01,MSS_TP53wt,0.5199324324324324,10311.5,2462.6,2768.7,0.9932432432432432,0.14695945945945946,0.26182432432432434,375.0,1.9685,350.394,110.728,217.028,349.902,93.9961,50.1969,245.571,108.76,1163.39,250.492,256.142,51.1811,0.08333828988505446,1.1810390179759724,-1.41589966056606,0.1400059217383273,-0.0462135418586136,0.1862194635969409
TCGA-AH-6643-01,MSS_TP53mut,0.3765202702702703,2188.72,4671.99,2436.39,0.30405405405405406,0.6537162162162162,0.19594594594594594,36.7072,2.2113,137.542,15.479,543.532,78.2793,15.479,76.5102,9.7296,47.7636,575.817,52.6284,197.799,11.4987,-0.22448639207420218,-0.2416337259471871,0.20020185663157838,-0.49596729592559985,-0.15077725867115693,-0.3451900372544429
TCGA-AH-6644-01,MSS_TP53wt,0.3582770270270271,2422.28,4861.64,1252.47,0.375,0.6790540540540541,0.015202702702702704,135.22,2.6954,223.72,75.9209,287.961,210.692,79.0656,33.2435,60.6469,79.5148,1226.42,62.8931,199.762,18.4187,-0.18217794646224028,0.07899248501813678,-0.2641331772411451,-0.37208118337897605,-0.18215099700069265,-0.1899301863782834
TCGA-AH-6897-01,MSS_TP53mut,0.5550675675675676,5432.55,3782.63,2416.87,0.893581081081081,0.46959459459459457,0.1891891891891892,24.0223,1.1718,76.7541,47.4586,29.2954,26.9518,12.3041,5.8591,5.2732,12.89,389.629,55.6613,151.481,24.6082,-0.5157863577590345,-0.6962144084851981,0.21431381857384546,-0.5398161910579686,-0.02592197456618024,-0.5138942164917883
TCGA-AH-6903-01,MSS_TP53wt,0.5971283783783785,6708.97,3875.0,2669.13,0.9442567567567568,0.49324324324324326,0.23817567567567569,25.2863,0.2385,25.2863,173.664,20.9924,40.0763,14.7901,7.6336,19.084,118.798,683.445,87.7863,258.001,10.9733,-0.47354209766098493,-0.6046349264348355,0.20885179555975703,-0.5694429590088484,-0.3667095683538236,-0.20273339065502483
TCGA-AM-5820-01,MSS_TP53wt,0.6353040540540541,3873.07,5275.16,3218.79,0.7483108108108109,0.7550675675675675,0.36486486486486486,32.5678,0.0,124.426,23.7996,25.4697,175.365,10.0209,3.3403,3.3403,120.668,291.44,125.678,144.497,7.9332,-0.5343075089140521,-0.49392974048764016,-0.0515355070414496,-0.4875147580016648,-0.33992469708211837,-0.14759006091954646
TCGA-AM-5821-01,MSIH_TP53mut,0.5344594594594594,1189.3,9050.72,4688.71,0.05912162162162162,0.9797297297297297,0.722972972972973,435.779,39.5205,4592.28,689.237,598.077,289.29,187.064,54.8017,86.4181,322.487,714.003,24.7662,229.372,760.374,2.294546868501653,0.6172647951792796,1.23035989741635,1.6292466860503882,0.3750969440092756,1.2541497420411125
TCGA-AU-3779-01,MSS_TP53mut,0.5491554054054054,3605.42,4253.32,3067.5,0.7027027027027027,0.5692567567567568,0.32432432432432434,25.0195,7.2974,250.717,48.4754,86.0047,203.284,63.5913,38.0506,71.41,168.882,673.443,458.692,471.848,25.5408,-0.3315231340630792,0.10774181070310937,-0.34547907330423905,-0.3037034237091457,0.09039859338705813,-0.39410201709620385
TCGA-AU-6004-01,MSIH_TP53wt,0.5981418918918919,9790.75,2591.45,3708.76,0.9898648648648649,0.16722972972972974,0.5067567567567568,148.245,5.6849,1620.2,186.291,225.21,399.694,118.509,65.5953,99.2675,190.226,2037.39,91.3961,466.234,45.0421,0.2160184184198159,0.765374212369975,-0.8014934666244384,0.6543610622684296,0.9745001391111963,-0.32013907684276666
TCGA-AY-4070-01,MSS_TP53mut,0.4868243243243243,2340.8658,5545.445,3242.9157,0.34290540540540543,0.7922297297297297,0.3733108108108108,120.6418,4.503,224.0926,52.8815,109.1007,105.0593,125.3407,52.1124,59.4129,86.522,405.1037,198.2365,169.042,19.4492,-0.2689214634899827,0.0926969019576232,-0.39531727917698856,-0.2777069081671638,0.12270070011283146,-0.4004076082799953
TCGA-AY-4071-01,MSS_TP53mut,0.7543918918918918,4049.6622,4638.8251,5759.5542,0.768581081081081,0.643581081081081,0.8462837837837838,274.5476,3.9587,291.9594,132.3539,239.8226,203.7266,154.9992,62.4729,59.7764,60.9268,994.2098,350.6807,346.0266,29.0824,0.02074952377649848,0.35240910070178927,-0.4834803441409129,0.36023178516586585,0.021600010970823126,0.3386317741950427
TCGA-AY-5543-01,MSS_TP53mut,0.5402027027027028,6931.78,3022.87,2645.11,0.9527027027027027,0.2956081081081081,0.23479729729729729,138.801,19.7161,429.811,104.101,69.4006,98.5804,52.8391,19.7161,53.2334,120.662,2644.72,99.3691,485.371,50.4732,0.09466183082098664,-0.24022268962092808,0.4374340843608522,0.4972129228215662,0.05191549138426503,0.44529743143730116
TCGA-AY-6196-01,MSS_TP53mut,0.29054054054054057,2900.36,2517.41,2040.22,0.5388513513513513,0.16047297297297297,0.08952702702702703,703.481,10.8043,1091.24,138.655,495.798,794.718,211.285,280.312,439.376,134.454,1567.83,600.24,286.537,59.4238,0.9350157422060592,4.040184648573185,-3.7291131757050584,1.7181579683449926,0.9417251084935983,0.7764328598513943
TCGA-AY-6197-01,MSIH_TP53mut,0.5597972972972973,5867.54,1895.75,4139.82,0.9155405405405406,0.05067567567567568,0.5945945945945946,75.2249,7.7678,82.5838,100.572,172.935,87.4898,80.1308,19.6239,51.1038,71.9542,424.775,56.8275,396.815,51.9215,-0.22679870411824857,-0.21542866328040844,0.11751039119760426,-0.4480596876276544,1.8787738285032707,-2.3268335161309253
TCGA-AY-6386-01,MSS_TP53wt,0.7023648648648648,12081.5,2746.08,5331.4,0.9983108108108109,0.21452702702702703,0.7956081081081081,98.4081,0.4453,138.929,45.4191,71.2457,83.2684,33.3964,29.3888,36.5134,154.514,1236.56,184.793,394.995,12.468,-0.41293129333928896,-0.3222399613472594,-0.14897541248023455,-0.3861417687513669,-0.14316552319665657,-0.24297624555471034
TCGA-AY-A54L-01,MSS_TP53mut,0.46604729729729727,2998.73,3321.88,3414.33,0.5760135135135135,0.3581081081081081,0.42736486486486486,26.7176,0.0,27.5657,65.3096,25.0212,11.0263,22.4767,8.0577,9.3299,194.232,369.805,162.426,266.781,4.665,-0.5372472406468893,-0.6735502359426995,0.16811870748193758,-0.5500397482362062,-0.2812044998822703,-0.26883524835393585
TCGA-AY-A69D-01,MSS_TP53wt,0.6087837837837838,7100.06,3524.46,3104.32,0.9594594594594594,0.41047297297297297,0.33952702702702703,27.7013,0.7103,85.9451,95.8892,29.1219,74.9356,28.4116,11.3646,31.2528,24.505,1260.41,143.479,164.134,16.3367,-0.49033028018364017,-0.4560674669069309,0.006496385490687595,-0.525242810658237,-0.2172458705252831,-0.30799694013295387
TCGA-AY-A71X-01,MSS_TP53wt,0.5282094594594595,2835.13,2768.64,5705.23,0.5236486486486487,0.22297297297297297,0.839527027027027,22.2905,0.0,61.4912,12.2982,19.216,29.2083,25.3651,6.9178,7.6864,69.1776,779.4,194.85,521.134,4.9962,-0.568999851156714,-0.6528696276312026,0.09087281904332078,-0.5494581060037323,-0.33753582616903266,-0.2119222798346997
TCGA-AY-A8YK-01,MSS_TP53mut,0.7277027027027028,6084.4,4441.4,4105.65,0.9273648648648649,0.6013513513513513,0.5878378378378378,18.5755,0.0,19.5043,194.114,34.829,66.8718,19.9687,12.5385,8.8234,40.4017,595.345,410.983,259.839,5.1083,-0.4678035927779914,-0.5726029728125142,0.20094602850169085,-0.5579777069726525,-0.22243125521455154,-0.33554645175810094
TCGA-AZ-4308-01,MSS_TP53mut,0.5804054054054054,1117.1844,6456.196,13322.6109,0.04222972972972973,0.8834459459459459,0.9949324324324325,50.4356,-0.2946,220.1507,83.3729,103.9856,83.6008,40.4778,36.1806,12.1932,39.889,844.6666,76.2777,943.8225,3.3361,-0.42476540830453696,-0.37681583552987075,-0.05305574046880307,-0.3213191770152385,0.13766560149475754,-0.458984778509996
TCGA-AZ-4313-01,MSIH_TP53wt,0.43530405405405403,2243.03,2326.71,6825.06,0.31925675675675674,0.11148648648648649,0.9138513513513513,66.6667,5.6738,420.331,48.6998,49.6454,34.5154,24.1135,9.9291,21.2766,63.8298,931.915,156.501,566.548,13.2388,-0.29858207583752455,-0.5750424954614533,0.254881140624564,-0.33678612559777177,-0.38686775450471134,0.05008162890693957
TCGA-AZ-4315-01,MSS_TP53wt,0.38395270270270265,1386.81,2751.96,8298.31,0.07939189189189189,0.2195945945945946,0.9543918918918919,118.44,7.9549,3175.34,188.708,159.54,204.618,88.83,21.6551,25.6325,235.996,784.886,68.5007,593.897,12.8163,0.5213618933107558,-0.11667350957314107,0.09909573183577751,1.0143863916484512,-0.3108711581241361,1.3252575497725874
TCGA-AZ-4323-01,MSIH_TP53mut,0.12736486486486487,1703.68,2684.73,1143.14,0.16385135135135134,0.19425675675675674,0.011824324324324325,674.445,5.52,219.797,63.2292,299.586,199.724,440.597,354.284,676.954,91.3311,1206.87,272.488,294.804,19.5709,0.4736043677095627,4.924884055121492,-5.022638008131894,1.7058943965639717,0.4486550511165611,1.2572393454474105
TCGA-AZ-4614-01,MSS_TP53mut,0.3719594594594595,1611.52,6169.53,2500.41,0.13175675675675674,0.8530405405405406,0.21114864864864866,141.748,3.6765,330.065,109.069,198.938,37.9902,71.8954,38.3987,33.0882,179.33,514.297,60.049,210.764,3.268,-0.15992652685088546,-0.2889477595027506,0.09136359664375551,0.11897265452339649,-0.36312177263529144,0.48209442715868794
TCGA-AZ-4615-01,MSIH_TP53wt,0.6415540540540541,3708.4,3837.0,4530.44,0.714527027027027,0.4864864864864865,0.6993243243243243,857.378,44.7533,1544.22,489.459,529.031,491.815,392.416,139.442,155.93,357.084,1092.92,394.3,405.752,69.7209,2.0726215179628134,2.025200641912421,-0.264555468890747,1.509202850628709,0.4474268130541065,1.0617760375746026
TCGA-AZ-4616-01,MSS_TP53mut,0.4282094594594595,2133.03,4619.83,3368.21,0.28378378378378377,0.6385135135135135,0.41047297297297297,290.483,9.9651,2449.93,638.266,248.63,169.905,186.846,85.2018,69.2576,130.543,371.201,189.836,590.678,257.598,0.9078809201649461,0.5131915538406162,0.04684959656893306,1.8349390983015754,0.09088651334970861,1.7440525849518669
TCGA-AZ-4681-01,MSS_TP53mut,0.4766891891891892,1583.3002,3734.0687,10350.7045,0.11486486486486487,0.4560810810810811,0.9797297297297297,6.8756,-0.2946,65.972,498.5754,22.178,27.7622,14.124,2.3507,6.4903,5.4035,239.2054,120.7919,759.9064,1.7946,-0.3053551961804232,-0.7038963387600816,0.6085201807960716,-0.5820375480172073,-0.47048636935143595,-0.11155117866577136
TCGA-AZ-4682-01,MSS_TP53wt,0.5734797297297297,2025.6,5376.06,5285.14,0.26182432432432434,0.7702702702702703,0.7922297297297297,43.0019,1.2286,63.4791,98.6997,61.8409,57.3359,17.2008,9.829,8.6004,143.34,1481.72,56.5168,274.275,6.5527,-0.4496457019542387,-0.6068021370177397,0.2043539965344912,-0.4555458585386167,-0.35289139249326995,-0.10265446604534673
TCGA-AZ-4684-01,MSS_TP53wt,0.4118243243243243,1890.54,2553.48,7012.7,0.21621621621621623,0.16216216216216217,0.9222972972972973,118.722,0.9498,166.212,149.115,138.193,211.801,55.0873,34.667,44.1648,107.325,1714.35,106.375,294.954,14.7216,-0.27996209638912395,-0.02641276285594366,-0.2707012203518295,-0.33179225708713256,0.254594989208606,-0.5863872462957386
TCGA-AZ-5403-01,MSS_TP53mut,0.36858108108108106,1602.5,4052.75,3787.14,0.12837837837837837,0.5371621621621622,0.5202702702702703,18.9727,0.0,221.657,110.134,18.5099,142.989,10.6432,6.0157,9.7177,59.6946,658.491,131.883,262.86,6.4785,-0.48218256480177824,-0.5022406298347818,0.034899462318724706,-0.48544184124594913,-0.14810243316789978,-0.33733940807804935
TCGA-AZ-5407-01,MSS_TP53mut,0.4929054054054054,2844.01,2361.78,5535.8,0.5253378378378378,0.12331081081081081,0.8192567567567568,157.452,0.581,63.3294,44.7373,70.3014,93.5416,45.3183,22.6591,36.6032,19.7541,1221.85,57.5193,329.557,4.067,-0.3609936325537054,-0.31724587361462797,-0.1511230093812892,-0.2911895965152144,0.10312818355999578,-0.39431778007521023
TCGA-AZ-6598-01,MSIH_TP53mut,0.5057432432432432,3807.24,1942.22,4379.59,0.7347972972972973,0.05405405405405406,0.652027027027027,42.1166,3.2397,442.225,321.274,537.797,280.238,138.769,36.1771,29.1577,8.0994,1808.32,176.026,444.282,18.8985,0.04109206875231144,0.17975577438882895,0.10436469790697767,0.27459350409599187,0.24285085756921182,0.03174264652678005
TCGA-AZ-6599-01,MSS_TP53wt,0.35760135135135135,2286.08,1492.29,4701.06,0.33783783783783783,0.015202702702702704,0.7263513513513513,65.2146,0.5095,25.984,5.6044,43.3066,13.7562,16.3037,8.6613,16.8131,153.356,1142.27,284.295,365.885,12.7372,-0.5102470144033966,-0.6465173126492805,0.11475132519891074,-0.4714628546184665,-0.42031011885206937,-0.05115273576639712
TCGA-AZ-6600-01,MSS_TP53mut,0.5256756756756757,2991.94,4042.43,3526.94,0.5692567567567568,0.5304054054054054,0.46283783783783783,82.7323,0.4243,124.735,68.3072,89.5206,341.536,32.6686,31.8201,47.518,27.5774,816.716,43.2754,328.498,15.2737,-0.41116417893805546,0.13008913129901234,-0.564102330615665,-0.4267794722892293,-0.016397880632759248,-0.41038159165647004
TCGA-AZ-6603-01,MSS_TP53mut,0.4412162162162162,2787.09,4650.88,2287.59,0.5050675675675675,0.6452702702702703,0.15202702702702703,84.1028,9.1416,1352.59,281.196,124.326,175.885,69.4762,20.1115,24.8652,128.348,467.319,347.381,264.891,48.2677,0.15755506993359708,-0.20785048370558257,0.2880330799612048,0.02362441581052338,-0.10057422024546762,0.124198636055991
TCGA-AZ-6605-01,MSS_TP53mut,0.5638513513513514,3124.02,6106.3,2528.54,0.6114864864864865,0.8445945945945946,0.2195945945945946,139.764,7.3819,631.89,137.303,117.618,278.051,68.4055,40.8465,104.331,84.1535,958.661,129.429,246.27,23.1299,-0.052976683853767456,0.38339299199554194,-0.5049957694667151,-0.06562507230350567,0.02052888299486383,-0.0861539552983695
TCGA-AZ-6606-01,MSS_TP53mut,0.5773648648648648,6085.87,2606.09,3749.66,0.9290540540540541,0.16891891891891891,0.5168918918918919,11.6436,2.9109,56.5547,46.5745,183.803,29.5249,18.2971,5.406,12.0595,127.248,3757.15,37.0101,251.511,24.5348,-0.4221835220737232,-0.6547904262005,0.35910301273384543,0.21921327707785201,-0.16140145170878556,0.3806147287866376
TCGA-AZ-6607-01,MSS_TP53mut,0.5905405405405405,2574.38,9603.51,3324.02,0.4375,0.9881756756756757,0.3969594594594595,242.9,3.5896,504.346,210.593,278.198,383.494,74.1861,34.6999,50.8534,148.97,1025.44,116.065,450.812,176.491,0.08833192561396458,0.30050187824081137,-0.3344070668084364,0.19874686708583086,0.4956280280956243,-0.29688116100979345
TCGA-CA-5254-01,MSS_TP53wt,0.5922297297297296,3463.96,5635.76,2819.59,0.6722972972972973,0.8057432432432432,0.2719594594594595,83.3412,2.2729,115.162,26.8965,43.1859,76.9012,24.6235,8.7129,17.4259,114.405,269.723,230.325,250.774,22.7294,-0.42512484075827306,-0.5314165232281198,0.07635964191079503,-0.42018177982346333,-0.23578475834089155,-0.18439702148257178
TCGA-CA-5255-01,MSS_TP53wt,0.7956081081081081,3865.15,6792.45,4962.26,0.7449324324324325,0.9054054054054054,0.7533783783783784,50.4994,2.2198,125.971,13.8735,18.8679,27.192,14.9834,5.5494,11.6537,100.999,364.595,155.938,304.129,5.5494,-0.4807098192929872,-0.6655666134858713,0.1754025032466981,-0.47279141664169827,-0.3324540739046901,-0.14033734273700815
TCGA-CA-5256-01,MSS_TP53wt,0.4802364864864865,1591.34,3947.17,7167.35,0.11993243243243243,0.5168918918918919,0.9239864864864865,159.556,5.8116,410.514,806.763,74.4948,106.723,36.4549,16.3783,28.5299,21.6616,293.224,219.258,319.377,7.925,0.2616254225466788,-0.37882458989866963,0.8223256130866705,-0.21267486963216434,-0.3484156629211172,0.13574079328895286
TCGA-CA-5796-01,MSS_TP53wt,0.6347972972972973,9015.34,2333.55,4492.01,0.981418918918919,0.11317567567567567,0.6942567567567568,78.5942,3.1949,64.5367,23.0032,86.262,93.9297,18.5304,12.1406,26.1981,79.2332,919.489,309.265,386.403,10.2236,-0.40374829139827934,-0.4628866623625467,0.07009699311084233,-0.44014669254655275,-0.21779414481816609,-0.22235254772838667
TCGA-CA-5797-01,MSS_TP53mut,0.3920608108108108,1946.04,4458.5,3311.13,0.23648648648648649,0.6030405405405406,0.3885135135135135,113.882,1.8608,866.022,71.4552,133.234,119.464,53.9635,19.3524,35.3554,231.113,573.874,190.919,204.298,11.9092,-0.1684816885924878,-0.283033901121286,-0.06495030789905104,-0.1779961495933354,-0.26248887949670474,0.08449272990336934
TCGA-CA-6715-01,MSS_TP53mut,0.6846283783783784,5833.7,6052.11,2575.76,0.9121621621621622,0.8412162162162162,0.22466216216216217,17.7384,0.0,36.5854,46.9327,203.991,23.2816,1.4782,1.4782,4.4346,44.3459,271.249,256.837,213.193,3.3259,-0.4645670235820156,-0.7474401702576853,0.37674340851611027,-0.5622673381469591,-0.37677658733558184,-0.18549075081137723
TCGA-CA-6716-01,MSS_TP53wt,0.5962837837837838,3775.96,5461.33,2660.02,0.7280405405405406,0.7804054054054054,0.23648648648648649,7.2133,0.0,22.9129,714.968,14.0023,32.2478,8.0619,4.2431,6.789,60.6768,1070.97,71.2846,237.357,5.9404,-0.1861954365188317,-0.6977313930452809,0.8154426213757694,-0.5761250044452296,-0.364433819229285,-0.2116911852159446
TCGA-CA-6717-01,MSS_TP53wt,0.3086148648648649,2846.92,2743.81,2154.43,0.527027027027027,0.21283783783783783,0.11317567567567567,242.684,5.8532,654.21,218.82,273.3,317.425,185.952,84.6466,211.616,135.975,1072.49,27.9154,402.918,40.072,0.16515414974636777,1.3324576863873125,-1.2905409942228296,0.22252520918971938,-0.061850430650508915,0.2843756398402283
TCGA-CA-6718-01,MSS_TP53mut,0.46300675675675673,2993.34,4202.59,2577.19,0.5709459459459459,0.5557432432432432,0.22635135135135134,363.245,32.1317,14244.1,628.527,989.42,376.175,505.094,129.702,161.05,392.633,849.922,154.389,518.617,294.671,4.270365718379939,2.0325162703638497,-0.1452444528139536,7.522475610377943,2.823314537836384,4.699161072541559
TCGA-CA-6719-01,MSS_TP53mut,0.4464527027027027,2961.98,4933.7,1784.42,0.5574324324324325,0.6925675675675675,0.052364864864864864,124.247,3.7089,354.659,94.1122,120.538,214.65,66.2958,22.7167,61.6597,145.109,624.942,151.136,371.803,25.4984,-0.22259009190191142,0.013012877759520355,-0.2909897074887633,-0.20026688881486002,-0.04112772258973305,-0.15913916622512697
TCGA-CI-6619-01,MSS_TP53mut,0.452195945945946,5388.16,3001.41,1553.04,0.8885135135135135,0.28547297297297297,0.037162162162162164,95.3728,9.2948,500.707,128.915,452.213,85.6739,64.2554,46.0699,37.9875,34.3504,977.975,66.276,164.07,48.4946,0.07245826331641564,-0.17155073832687032,0.3879628204676321,-0.32034508486408436,0.5408039139528302,-0.8611489988169145
TCGA-CI-6620-01,MSS_TP53mut,0.37618243243243243,2998.34,1937.52,3448.05,0.5743243243243243,0.052364864864864864,0.4358108108108108,53.6676,0.3917,24.2875,9.0099,74.4295,75.213,22.7206,9.7934,31.3388,96.3667,688.277,285.183,333.593,8.6182,-0.5078754756777778,-0.47376614148649265,-0.03188849214633416,-0.5243663240186774,-0.2427090812132291,-0.28165724280544835
TCGA-CI-6621-01,MSS_TP53mut,0.5407094594594595,6428.67,3974.41,1490.55,0.9375,0.5219594594594594,0.030405405405405407,105.763,18.548,531.974,422.264,204.423,202.845,77.3493,45.7781,59.9852,69.0619,758.891,108.526,149.122,58.8012,0.3118339452625144,0.12331415138762394,0.4616763927221029,-0.2504875202949748,0.206366205047784,-0.4568537253427588
TCGA-CI-6622-01,MSS_TP53wt,0.7604729729729729,5773.63,5239.08,4005.09,0.910472972972973,0.75,0.5709459459459459,14.8368,1.6956,49.1734,95.8033,30.0975,43.6626,10.1738,8.4782,8.9021,275.117,846.545,88.173,184.536,9.7499,-0.4932406954846245,-0.6463615144931043,0.22887406056056436,-0.5445295068869304,-0.30701399949328234,-0.23751550739364802
TCGA-CI-6623-01,MSS_TP53mut,0.34070945945945946,2623.94,2734.82,3069.92,0.4527027027027027,0.20608108108108109,0.3260135135135135,52.613,5.2966,69.5621,277.542,69.209,68.5028,38.8418,10.9463,24.0113,51.9068,534.958,173.023,149.802,8.8277,-0.25172322624223575,-0.4788499829440211,0.38618885288701343,-0.5177498605347238,-0.04529654684629529,-0.4724533136884285
TCGA-CI-6624-01,MSS_TP53mut,0.46908783783783786,7368.66,2774.19,1818.89,0.9611486486486487,0.22466216216216217,0.057432432432432436,116.59,1.8433,283.871,55.2995,111.521,148.848,79.2627,35.4839,122.581,77.4194,748.848,502.765,205.991,20.2765,-0.30896857337877254,0.2559291032744091,-0.638716942816828,-0.2821731322772039,-0.1384501600875702,-0.14372297218963373
TCGA-CK-4947-01,MSS_TP53wt,0.3369932432432432,2926.46,2321.22,2890.96,0.5472972972972973,0.1097972972972973,0.28378378378378377,281.91,2.9586,422.232,67.202,134.404,213.018,81.5723,32.967,121.724,54.0997,1046.49,51.9865,176.01,15.2156,-0.054643296566991316,0.34238394510388237,-0.6585984204035391,-0.17475827593400148,-0.16852926368199586,-0.006229012252005617
TCGA-CK-4948-01,MSS_TP53mut,0.4755067567567568,1681.58,4415.79,5145.39,0.15371621621621623,0.597972972972973,0.7820945945945946,26.3158,1.9737,53.2895,114.803,67.4342,176.974,20.3947,23.6842,35.1974,57.2368,1608.88,136.513,348.283,12.5,-0.444001154341953,-0.23705828945151106,-0.12124460918972538,-0.5268833064191217,0.034673944639658304,-0.5615572510587801
TCGA-CK-4950-01,MSS_TP53wt,0.675168918918919,5592.07,3151.07,4686.41,0.9037162162162162,0.32432432432432434,0.7212837837837838,288.044,1.6747,291.728,154.07,245.507,186.559,84.0687,70.3363,87.7529,97.4661,1068.11,232.78,289.802,26.1249,0.007835321631039848,0.34971996553246715,-0.527437120882953,-0.1662109045222352,0.23933799547074724,-0.40554889999298244
TCGA-CK-4951-01,MSIH_TP53mut,0.5932432432432433,5024.89,3631.22,3293.74,0.875,0.43074324324324326,0.38006756756756754,210.882,15.2916,1382.65,171.053,347.084,289.118,118.421,59.0327,93.8834,144.381,1105.62,183.855,393.727,75.3912,0.4729279622119387,0.5406799561127066,-0.182180591685627,0.3716359301957401,1.0596666650978643,-0.6880307349021242
TCGA-CK-4952-01,MSS_TP53wt,0.27668918918918917,2555.46,1265.66,3100.29,0.4358108108108108,0.0033783783783783786,0.33783783783783783,17.6013,0.0,101.105,25.3786,53.2133,117.888,26.1973,13.0986,5.3213,183.381,887.024,52.8039,345.604,26.1973,-0.5408712357228977,-0.4947443205661499,-0.025523483761579313,-0.16797629092174296,-0.3207381166334722,0.15276182571172922
TCGA-CK-5912-01,MSS_TP53wt,0.3773648648648648,2244.51,4239.02,2784.43,0.32263513513513514,0.5641891891891891,0.2635135135135135,12.475,0.998,57.8842,339.321,32.9341,57.8842,5.489,6.487,9.98,180.14,488.024,473.553,310.349,7.984,-0.36365125377700436,-0.6387488683132899,0.4385958610960442,-0.5512040097370355,-0.4020536462052774,-0.14915036353175815
TCGA-CK-5913-01,MSIH_TP53wt,0.6599662162162162,9237.69,3279.76,3882.2,0.9847972972972973,0.34797297297297297,0.5388513513513513,111.064,5.4691,424.905,132.941,214.136,186.369,55.1115,30.711,72.3601,228.439,3471.18,369.373,260.324,60.5806,-0.11839888016478917,0.033437483248640085,-0.13780802266336017,-0.13245072086499723,0.1913610273626419,-0.32381174822763914
TCGA-CK-5914-01,MSS_TP53mut,0.558445945945946,3091.94,8517.21,2023.49,0.6030405405405406,0.9746621621621622,0.08277027027027027,214.257,23.8963,1210.21,373.836,154.314,123.937,72.499,27.5415,54.273,215.877,264.075,116.241,303.694,31.1867,0.6244002846909066,-0.12125906307605326,0.7864548937281193,0.1244941689697106,-0.09754587385587402,0.22204004282558462
TCGA-CK-5915-01,MSS_TP53wt,0.5513513513513514,4824.6,4251.33,2233.13,0.8513513513513513,0.5675675675675675,0.13513513513513514,11.1012,0.0,19.9822,1075.49,6.6607,17.3179,15.9858,2.2202,3.9964,39.0764,191.385,246.892,298.726,3.1083,0.024400093406850808,-0.7275172270216066,1.189989644886255,-0.5779927566718334,-0.41874884569316073,-0.15924391097867263
TCGA-CK-5916-01,MSIH_TP53mut,0.4890202702702703,5412.91,1450.42,3416.05,0.8918918918918919,0.011824324324324325,0.42905405405405406,328.386,44.7563,1631.0,277.385,715.58,446.002,274.783,125.942,139.473,164.974,2335.65,154.045,265.639,73.8999,1.4698123192907588,1.5982422119983482,0.11510361156308657,0.8384419504513092,-0.09090600361739894,0.9293479540687082
TCGA-CK-6746-01,MSIH_TP53wt,0.10996621621621622,1473.54,1704.38,2494.53,0.09628378378378379,0.030405405405405407,0.20777027027027026,411.496,39.6898,1416.06,358.577,475.821,306.113,2322.99,60.219,53.8321,36.0401,886.405,262.317,478.312,109.945,1.3457257285651851,4.538210517792756,-3.111409947736365,1.0502581335472,0.43250698103449003,0.6177511525127101
TCGA-CK-6747-01,MSS_TP53mut,0.658445945945946,10440.6,2474.41,4625.57,0.9949324324324325,0.15202702702702703,0.7162162162162162,84.1213,4.0408,374.689,69.0603,67.5909,76.7744,37.8362,22.0405,43.7137,226.283,1140.6,175.957,296.625,11.7549,-0.2987236536543284,-0.33015917226888597,-0.0068079738682123025,-0.3243913767816328,0.5074740650894716,-0.8318654418711044
TCGA-CK-6748-01,MSS_TP53wt,0.45675675675675675,1913.84,7036.78,2953.87,0.22466216216216217,0.9239864864864865,0.2989864864864865,32.5137,0.4064,176.793,110.953,50.8027,256.858,14.2248,9.3477,25.6046,32.5137,730.339,319.854,191.872,13.4119,-0.4517047463916117,-0.2379107136238065,-0.18816873378556515,-0.43841324251603137,0.0496939128960705,-0.48810715541210187
TCGA-CK-6751-01,MSS_TP53wt,0.5396959459459459,3615.79,2177.68,5066.06,0.7043918918918919,0.08952702702702703,0.7702702702702703,100.734,4.5558,298.659,82.0046,105.796,101.746,48.5953,30.3721,61.2503,152.873,1423.44,14.1736,328.914,9.6178,-0.25918873471860493,-0.15667536748805633,-0.1187284070953164,-0.3227177193550573,-0.1708961593253348,-0.15182156002972247
